,ROC Shape,ROC ESP,ROC Average
0,0.866691904,0.506054513,0.755344755
1,0.851883209,0.582499736,0.77511216
2,0.885922104,0.562817199,0.786707223
3,0.880666532,0.483751277,0.754013276
4,0.839340511,0.447541818,0.712516639
5,0.881670423,0.552052682,0.761214037
6,0.882338275,0.532867556,0.75794274
7,0.855791721,0.535124485,0.784389196
8,0.839596788,0.545231186,0.735323098
9,0.870183294,0.571704758,0.736527978
,0.865408476,0.531964521,0.75590911
