,ROC Shape,ROC ESP,ROC Average
0,0.886360241,0.903523841,0.932981298
1,0.875877599,0.896540392,0.928343093
2,0.858986616,0.905697299,0.929284178
3,0.84633425,0.867926924,0.92159865
4,0.854654637,0.896196821,0.923055091
5,0.861055509,0.909140476,0.926714866
6,0.868994981,0.906115559,0.93240619
7,0.864446403,0.906436723,0.929097455
8,0.850404816,0.910611855,0.932383783
9,0.869861377,0.90443505,0.931972992
,0.863697643,0.900662494,0.92878376
