,ROC Shape,ROC ESP,ROC Average
0,0.8781369687194136,0.6986862605965396,0.8671229203971474
1,0.8846076817307206,0.6527683711935636,0.8376469625496514
2,0.896434135904893,0.7722754793409875,0.8607087366200687
3,0.9212079382119319,0.6711118385137441,0.8544345299944117
4,0.9249593258700387,0.6925660288374467,0.8764992360477774
5,0.8821338547661682,0.708287616436763,0.8779033145512711
6,0.8258964190614424,0.6829388310615759,0.8349680152209001
7,0.8868349335593068,0.6675801073086379,0.858097624372391
8,0.8788034753096456,0.6584740552349839,0.853729260500709
9,0.8607205808405736,0.6866062324288297,0.8609854606809564
