,ROC Shape,ROC ESP,ROC Average
0,0.6071206690561528,0.6222461170848268,0.6486977299880526
1,0.6812425328554361,0.8031302270011946,0.802915173237754
2,0.9764635603345281,0.924205495818399,0.9681003584229391
3,0.9383751493428913,0.9372520908004778,0.9625567502986858
4,0.8636320191158899,0.9411469534050179,0.9446594982078853
5,0.8973715651135006,0.8713739545997611,0.9026762246117085
6,0.8927120669056153,0.9310394265232975,0.9472879330943846
7,0.8401194743130227,0.820621266427718,0.8614336917562725
8,0.8719952210274791,0.908626045400239,0.9191636798088412
9,0.8700119474313023,0.8949581839904419,0.9087933094384707
