,ROC Shape,ROC ESP,ROC Average
0,0.778612669398046,0.8522949889694296,0.8725496375669712
1,0.7478925307280178,0.9025660258430507,0.9013123227229751
2,0.9064267254963756,0.8438796092026474,0.8961500157579577
3,0.873863220926568,0.9085843050740623,0.9298922155688621
4,0.8734308225653955,0.8714232587456666,0.9193734635991176
5,0.9015420737472424,0.8394881815316734,0.898584935392373
6,0.8913592814371256,0.9021241727072171,0.9278008194138039
7,0.879666561613615,0.9023359596596281,0.9311730223763
8,0.9318919004097068,0.7221682949889694,0.8365861960289949
9,0.8796867317995588,0.7657037503939489,0.8325288370627166
