,ROC Shape,ROC ESP,ROC Average
0,0.8863602413957936,0.9203364005736138,0.937895853250478
1,0.8758775991873805,0.9015819192160613,0.9162733030592736
2,0.8589866156787763,0.9056002031548757,0.9181181285850861
3,0.8463342495219885,0.8815427820267686,0.9071612093690248
4,0.8546546367112811,0.9136293021032504,0.9227115200764818
5,0.8610555090822178,0.9063172203632887,0.9176177103250478
6,0.8689949808795411,0.9278277366156789,0.9372161806883366
7,0.8644464029636711,0.9097155831739961,0.9219123446462715
8,0.8504048159655833,0.8947254421606118,0.9097902724665391
9,0.8698613766730401,0.9109927700764817,0.9250567638623327
