,ROC Shape,ROC ESP,ROC Average
0,0.8625129226174523,0.7912566527549107,0.8782880882184018
1,0.8652218861278095,0.8083240801010835,0.8875828004747865
2,0.8648964276141977,0.755762530152774,0.8565876632078723
3,0.8404583221656393,0.6923364092353639,0.8131102347130221
4,0.8626373626373627,0.7777692690584677,0.8709174101160163
5,0.8744208752919553,0.7804495156411533,0.8649538614695409
6,0.8492361297239346,0.7431845158325996,0.837280315503312
7,0.8560516138913351,0.5181299536700233,0.7677566336102921
8,0.8586983573917372,0.7303576214726041,0.85068154841674
9,0.8637573228165564,0.7980529923038633,0.862139602557721
