,ROC Shape,ROC ESP,ROC Average
0,0.5916511578600203,0.42023238343528574,0.515122722430315
1,0.3339837870804443,0.4329168858839758,0.2631366790475368
2,0.48118133917563816,0.5711481228454538,0.5017916925146778
3,0.49539447336804165,0.5854240775204755,0.5304849479506126
4,0.5203499100881843,0.5700749396007234,0.5320109621742168
5,0.4724466745715774,0.6089791409822506,0.5471585510455684
6,0.49641268869048083,0.5524982920681287,0.5163738970424641
7,0.3752856368819053,0.535767103530773,0.3736274378927916
8,0.4831156865362618,0.6853924055271555,0.5716297465455279
9,0.5404223630448042,0.5141123596682031,0.5150363442667149
